title,price,product_url,img_url,wish_count,chat_count
트라이 핑크 레이스 노라인팬티 90S,"2,000원",https://web.joongna.com/product/181084254,https://img2.joongna.com/media/original/2022/10/16/1665927238572nWx_QmFIU.jpg?impolicy=thumb&size=300,1,0
체크남방,"2,000원",https://web.joongna.com/product/192377765,https://img2.joongna.com/media/original/2024/11/13/1731433001343lS4_vdpey.jpg?impolicy=thumb&size=300,0,0
66사이즈 예쁜옷들 벌당단돈 2천,"2,000원",https://web.joongna.com/product/186406675,https://img2.joongna.com/media/original/2024/09/25/1727232022315Mxb_UFsSg.jpg?impolicy=thumb&size=300,0,0
[A18] 체크 민소매 셔츠,"2,000원",https://web.joongna.com/product/188765961,https://img2.joongna.com/media/original/2024/10/12/1728702783318VhV_Q9d1j.png?impolicy=thumb&size=300,0,0
[A15] 나시+블라우스 2중세트,"2,000원",https://web.joongna.com/product/188765112,https://img2.joongna.com/media/original/2024/10/12/17287023638645fm_LIBoJ.png?impolicy=thumb&size=300,2,0
[A14] 쉬폰 블라우스 원피스,"2,000원",https://web.joongna.com/product/188262046,https://img2.joongna.com/media/original/2024/10/08/1728316060348tfD_afX1q.png?impolicy=thumb&size=300,0,0
66사이즈 예쁜옷들 벌당단돈 2천,"2,000원",https://web.joongna.com/product/183174482,https://img2.joongna.com/media/original/2024/09/01/1725167372488QpG_TPAuB.jpg?impolicy=thumb&size=300,0,0
[A105] 데님쉬폰 셔링셔츠,"2,000원",https://web.joongna.com/product/188119892,https://img2.joongna.com/media/original/2024/10/07/1728253304310fgJ_ihao0.png?impolicy=thumb&size=300,0,0
파인애플 하와이안 셔츠,"2,000원",https://web.joongna.com/product/187663532,https://img2.joongna.com/media/original/2024/10/03/1727963415620y9E_oyO0t.jpg?impolicy=thumb&size=300,0,0
모조에스핀 블라우스 구해요 삽니다,"2,000원",https://web.joongna.com/product/183200876,https://img2.joongna.com/media/original/2024/09/01/1725179732805w2z_sQzIl.jpg?impolicy=thumb&size=300,0,0
카라 블라우스,"2,000원",https://web.joongna.com/product/178842465,https://img2.joongna.com/media/original/2024/08/01/1722476848841Vq3_s3zkp.jpg?impolicy=thumb&size=300,0,0
